ACC_YEAR,SGG_CD,SGG_NM,BJDONG_CD,BJDONG_NM,LAND_GBN,LAND_GBN_NM,BONBEON,BUBEON,BLDG_NM,DEAL_YMD,OBJ_AMT,BLDG_AREA,TOT_AREA,FLOOR,RIGHT_GBN,CNTL_YMD,BUILD_YEAR,HOUSE_TYPE,REQ_GBN,RDEALER_LAWDNM
2024,11410,서대문구,11100,홍제동,1,대지,0274,0090,개나리주택,2024-03-13,17500,46.18,32.23,1.0,,,1974,연립다세대,중개거래,서울 서대문구
2024,11380,은평구,10800,역촌동,1,대지,0012,0011,선우빌라(12-11),2024-03-13,23000,77.67,33.63,2.0,,,2002,연립다세대,직거래,
2024,11530,구로구,10700,개봉동,1,대지,0306,0003,신세기,2024-03-13,45500,103.98,0.0,3.0,,,2003,아파트,중개거래,서울 금천구
2024,11560,영등포구,13300,대림동,1,대지,1113,0003,(1113-3),2024-03-13,29800,56.08,21.88,1.0,,,1994,연립다세대,중개거래,서울 영등포구
2024,11260,중랑구,10600,신내동,1,대지,0797,0000,동성7,2024-03-13,46000,59.34,0.0,8.0,,,1999,아파트,중개거래,서울 중랑구
2024,11710,송파구,11200,오금동,1,대지,0036,0000,제일빌라,2024-03-13,30000,54.78,26.2,2.0,,,1996,연립다세대,중개거래,서울 송파구
2024,11680,강남구,10300,개포동,1,대지,0185,0000,개포주공7단지,2024-03-13,177000,53.46,0.0,8.0,,20240327,1983,아파트,중개거래,서울 강남구
2024,11680,강남구,10300,개포동,1,대지,0185,0000,개포주공7단지,2024-03-13,177000,53.46,0.0,8.0,,,1983,아파트,중개거래,서울 강남구
2024,11440,마포구,11100,신수동,1,대지,0089,0025,제이에스해슬리,2024-03-13,59000,26.38,16.32,3.0,,,2022,연립다세대,중개거래,서울 마포구
2024,11500,강서구,10300,화곡동,1,대지,0409,0093,썬하이츠빌,2024-03-13,10650,42.95,21.91,-1.0,,,1991,연립다세대,직거래,
2024,11740,강동구,10800,성내동,1,대지,0447,0015,동보하이츠,2024-03-13,39000,68.54,32.48,3.0,,,2003,연립다세대,중개거래,서울 강동구
2024,11380,은평구,10800,역촌동,1,대지,0018,0003,우민아름타운빌,2024-03-13,33300,39.52,23.71,2.0,,,2018,연립다세대,중개거래,서울 은평구
2024,11590,동작구,10100,노량진동,1,대지,0324,0000,건영(103동-106동),2024-03-13,90500,84.94,0.0,4.0,,,1997,아파트,중개거래,서울 동작구
2024,11260,중랑구,10100,면목동,1,대지,0143,0066,제니스빌8차,2024-03-13,24500,31.11,19.01,4.0,,,2016,연립다세대,직거래,
2024,11350,노원구,10500,상계동,1,대지,0639,0000,보람아파트,2024-03-13,43000,54.59,0.0,2.0,,,1988,아파트,직거래,
2024,11290,성북구,13300,정릉동,1,대지,0788,0007,아인에코빌,2024-03-13,24000,66.96,36.75,2.0,,,2008,연립다세대,중개거래,서울 도봉구
2024,11110,종로구,11800,내수동,1,대지,0075,0000,용비어천가,2024-03-13,29000,41.34,52.35,3.0,,,2004,오피스텔,중개거래,서울 종로구
2024,11680,강남구,10100,역삼동,1,대지,0605,0017,태건 강남 헤븐리치 더써밋 761,2024-03-13,23000,14.77,23.1,2.0,,,2021,오피스텔,중개거래,서울 강남구
2024,11650,서초구,10800,서초동,1,대지,1337,0014,이즈타워,2024-03-13,27900,38.36,48.84,8.0,,,2006,오피스텔,중개거래,서울 서초구
2024,11440,마포구,12300,망원동,1,대지,0410,0023,(410-23),2024-03-13,20000,23.82,16.53,2.0,,,1991,연립다세대,중개거래,서울 마포구
2024,11500,강서구,10600,내발산동,1,대지,0742,0000,마곡수명산파크1단지,2024-03-13,102000,84.68,0.0,11.0,,,2007,아파트,중개거래,서울 강서구
2024,11710,송파구,11200,오금동,1,대지,0036,0021,미성하이츠빌라,2024-03-13,31000,59.54,33.38,1.0,,,1991,연립다세대,중개거래,서울 송파구
2024,11470,양천구,10300,신월동,1,대지,0479,0006,정우아트빌라,2024-03-13,16250,46.87,38.01,1.0,,,1991,연립다세대,직거래,
2024,11380,은평구,10300,불광동,1,대지,0061,0001,삼우빌라(61-1),2024-03-13,20000,33.6,29.25,1.0,,,1989,연립다세대,중개거래,서울 은평구
2024,11500,강서구,10300,화곡동,1,대지,1055,0013,경원엘르빌,2024-03-13,26000,58.6,26.13,4.0,,,2000,연립다세대,중개거래,서울 강서구
2024,11380,은평구,10500,구산동,1,대지,0304,0001,세영아파트,2024-03-13,36700,56.39,0.0,6.0,,,2016,아파트,중개거래,서울 은평구
2024,11215,광진구,10300,구의동,1,대지,0611,0000,구의현대2단지,2024-03-13,135400,84.88,0.0,25.0,,,1996,아파트,중개거래,서울 광진구
2024,11170,용산구,12800,한강로3가,1,대지,0016,0091,(16-91),2024-03-13,28000,28.35,28.35,6.0,,,1990,오피스텔,중개거래,서울 용산구
2024,11590,동작구,10700,사당동,1,대지,1154,0000,사당휴먼시아,2024-03-13,85000,84.9,0.0,3.0,,,2009,아파트,중개거래,서울 동작구
2024,11500,강서구,10500,마곡동,1,대지,0744,0000,마곡엠밸리9단지,2024-03-13,105000,59.86,0.0,14.0,,,2021,아파트,중개거래,서울 강서구
2024,11110,종로구,18000,교북동,1,대지,0126,0000,경희궁자이(4단지),2024-03-13,104000,45.88,0.0,16.0,,,2017,아파트,중개거래,서울 종로구
2024,11440,마포구,10200,공덕동,1,대지,0463,0000,마포현대하이엘,2024-03-13,27000,50.05,65.46,14.0,,,2005,오피스텔,중개거래,서울 마포구
2024,11410,서대문구,11100,홍제동,1,대지,0463,0000,문화촌현대,2024-03-13,74000,84.99,0.0,15.0,,,2002,아파트,중개거래,서울 서대문구
2024,11215,광진구,10500,자양동,1,대지,0227,0007,더샵스타시티,2024-03-13,170000,100.32,0.0,17.0,,,2007,아파트,중개거래,서울 광진구
2024,11650,서초구,10700,반포동,1,대지,0020,0043,반포자이,2024-03-13,302500,84.98,0.0,19.0,,,2009,아파트,중개거래,서울 서초구
2024,11650,서초구,10600,잠원동,1,대지,0162,0000,반포센트럴자이,2024-03-13,350000,84.95,0.0,23.0,,,2020,아파트,중개거래,서울 용산구
2024,11260,중랑구,10100,면목동,1,대지,1540,0000,1540,2024-03-13,26500,29.95,18.0,4.0,,,2018,연립다세대,중개거래,서울 중랑구
2024,11740,강동구,10200,고덕동,1,대지,0693,0000,고덕그라시움,2024-03-13,163000,84.24,0.0,23.0,,,2019,아파트,중개거래,서울 강동구
2024,11680,강남구,10600,대치동,1,대지,1030,0000,대치르엘,2024-03-13,255000,77.98,0.0,7.0,,,2021,아파트,중개거래,서울 강남구
2024,11740,강동구,10700,암사동,1,대지,0414,0002,롯데캐슬퍼스트,2024-03-13,160000,111.22,0.0,11.0,,,2008,아파트,중개거래,서울 강동구
2024,11590,동작구,10100,노량진동,1,대지,0016,0001,노량진 드림스퀘어 복합빌딩,2024-03-13,28000,26.06,37.95,10.0,,,2020,오피스텔,중개거래,서울 동작구
2024,11380,은평구,10200,녹번동,1,대지,0144,0034,연희하이빌-B동,2024-03-13,16200,27.0,10.28,8.0,,,2012,연립다세대,직거래,
2024,11530,구로구,10200,구로동,1,대지,1265,0000,구로두산,2024-03-13,43500,44.64,0.0,14.0,,,1998,아파트,중개거래,서울 구로구
2024,11530,구로구,10200,구로동,1,대지,1265,0000,구로두산,2024-03-13,44000,44.64,0.0,9.0,,,1998,아파트,중개거래,서울 구로구
2024,11350,노원구,10600,중계동,1,대지,0360,0002,청구3,2024-03-13,113000,84.77,0.0,12.0,,,1996,아파트,중개거래,서울 노원구
2024,11650,서초구,10800,서초동,1,대지,1328,0011,대우도씨에빛2,2024-03-13,42900,38.81,50.85,6.0,,,2005,오피스텔,중개거래,서울 서초구
2024,11710,송파구,10800,문정동,1,대지,0622,0000,송파한화오벨리스크,2024-03-13,22900,29.99,38.61,6.0,,,2013,오피스텔,중개거래,서울 송파구
2024,11470,양천구,10200,목동,1,대지,0908,0034,부영3,2024-03-13,193000,157.29,0.0,15.0,,,2000,아파트,중개거래,서울 양천구
2024,11680,강남구,10100,역삼동,1,대지,0780,0042,역삼이안베스티움,2024-03-13,59700,29.89,22.31,5.0,,,2021,연립다세대,직거래,
2024,11740,강동구,10300,상일동,1,대지,0519,0000,고덕아르테온,2024-03-13,115000,84.97,0.0,1.0,,,2020,아파트,중개거래,서울 강동구
2024,11740,강동구,10300,상일동,1,대지,0519,0000,고덕아르테온,2024-03-13,149000,84.97,0.0,25.0,,,2020,아파트,중개거래,서울 강동구
2024,11350,노원구,10500,상계동,1,대지,1265,0000,수락산벨리체,2024-03-13,77000,134.94,0.0,1.0,,,2000,아파트,중개거래,서울 노원구
2024,11740,강동구,10100,명일동,1,대지,0046,0002,고덕역 효성해링턴 타워 더퍼스트,2024-03-13,19000,19.51,30.28,14.0,,,2020,오피스텔,중개거래,서울 강동구
2024,11470,양천구,10300,신월동,1,대지,0331,0024,대성빌라(B동),2024-03-13,11900,36.72,31.5,3.0,,,1991,연립다세대,중개거래,서울 양천구
2024,11560,영등포구,13200,신길동,1,대지,0897,0001,삼환,2024-03-13,81500,59.53,0.0,9.0,,,1997,아파트,중개거래,서울 영등포구
2024,11440,마포구,12100,동교동,1,대지,0156,0002,마젤란21 오피스텔,2024-03-13,19300,32.76,45.52,6.0,,,2002,오피스텔,중개거래,서울 마포구
2024,11710,송파구,11300,거여동,1,대지,0603,0001,수아주 오피스텔,2024-03-13,17000,18.58,26.12,14.0,,,2022,오피스텔,중개거래,서울 송파구
2024,11470,양천구,10200,목동,1,대지,0912,0000,목동신시가지5,2024-03-13,212000,95.28,0.0,15.0,,,1986,아파트,중개거래,서울 양천구
2024,11560,영등포구,13200,신길동,1,대지,0897,0001,삼환,2024-03-13,83000,59.53,0.0,15.0,,,1997,아파트,중개거래,서울 영등포구
2024,11305,강북구,10300,수유동,1,대지,0560,0041,유경쉐르빌2차,2024-03-13,27800,49.33,31.8,2.0,,,2016,연립다세대,중개거래,서울 강북구
2024,11545,금천구,10200,독산동,1,대지,0298,0010,엠코타운,2024-03-13,35000,43.06,23.97,5.0,,,2015,연립다세대,중개거래,서울 금천구
2024,11650,서초구,10800,서초동,1,대지,1316,0017,벨라채 오피스텔,2024-03-13,22000,30.74,43.67,10.0,,,2003,오피스텔,중개거래,서울 서초구
2024,11620,관악구,10100,봉천동,1,대지,0634,0065,수팰리스FT,2024-03-13,40000,50.32,41.1,3.0,,,2019,연립다세대,중개거래,서울 관악구
2024,11530,구로구,10200,구로동,1,대지,1260,0000,이화우성,2024-03-13,59000,59.82,0.0,15.0,,,1998,아파트,중개거래,서울 구로구
2024,11110,종로구,10700,적선동,1,대지,0156,0000,광화문 플래티넘,2024-03-13,33800,51.24,73.69,7.0,,,2003,오피스텔,중개거래,서울 종로구
2024,11260,중랑구,10500,망우동,1,대지,0427,0052,골든아트빌,2024-03-13,28000,39.82,22.72,2.0,,,2013,연립다세대,중개거래,서울 중랑구
2024,11530,구로구,10100,신도림동,1,대지,0642,0000,대림1,2024-03-13,80000,59.9,0.0,3.0,,,1999,아파트,중개거래,서울 구로구
2024,11470,양천구,10300,신월동,1,대지,0470,0019,부강타운(마),2024-03-13,14700,45.93,31.3,1.0,,20240318,1988,연립다세대,중개거래,서울 양천구
2024,11560,영등포구,11000,여의도동,1,대지,0014,0021,엘지여의도에클라트,2024-03-13,20000,36.53,47.49,3.0,,,2003,오피스텔,중개거래,서울 영등포구
2024,11710,송파구,11100,방이동,1,대지,0041,0001,잠실파크웨이,2024-03-13,21900,19.13,34.09,16.0,,,2019,오피스텔,중개거래,서울 송파구
2024,11710,송파구,10500,석촌동,1,대지,0218,0009,(218-9),2024-03-13,36000,61.38,25.8,5.0,,,2002,연립다세대,직거래,
2024,11620,관악구,10100,봉천동,1,대지,1706,0000,봉천우성,2024-03-13,92500,114.78,0.0,12.0,,,2000,아파트,중개거래,서울 관악구
2024,11710,송파구,10100,잠실동,1,대지,0019,0000,잠실엘스,2024-03-13,217000,84.88,0.0,3.0,,,2008,아파트,중개거래,서울 송파구
2024,11290,성북구,13500,종암동,1,대지,0080,0000,래미안크리시엘,2024-03-13,69700,59.99,0.0,18.0,,,2004,아파트,중개거래,서울 성북구
2024,11440,마포구,10800,대흥동,1,대지,0806,0000,마포그랑자이(1단지),2024-03-13,154000,84.98,0.0,2.0,,,2020,아파트,중개거래,서울 마포구
2024,11110,종로구,17500,숭인동,1,대지,0200,0033,엘리시앙오피스텔,2024-03-13,13500,30.36,38.89,13.0,,,2005,오피스텔,중개거래,서울 종로구
2024,11380,은평구,10300,불광동,1,대지,0221,0050,(221-50),2024-03-13,64500,95.7,45.63,2.0,,,2000,연립다세대,중개거래,서울 은평구
2024,11560,영등포구,13200,신길동,1,대지,4967,0000,신길파크자이,2024-03-13,105500,59.95,0.0,4.0,,,2022,아파트,중개거래,서울 영등포구
2024,11260,중랑구,10400,묵동,1,대지,0013,0000,신내,2024-03-13,46800,49.77,0.0,12.0,,,1996,아파트,중개거래,서울 중랑구
2024,11110,종로구,13300,익선동,1,대지,0055,0000,현대뜨레비앙,2024-03-12,40500,43.98,0.0,5.0,,,2003,아파트,중개거래,서울 종로구
2024,11620,관악구,10100,봉천동,1,대지,1708,0000,두산,2024-03-12,78500,59.89,0.0,19.0,,,2000,아파트,중개거래,서울 관악구
2024,11620,관악구,10200,신림동,1,대지,0596,0001,현대로얄빌라,2024-03-12,21700,52.41,36.1,2.0,,,1991,연립다세대,중개거래,서울 관악구
2024,11320,도봉구,10800,도봉동,1,대지,0595,0000,럭키,2024-03-12,35000,84.86,0.0,3.0,,,1992,아파트,직거래,
2024,11710,송파구,11200,오금동,1,대지,0011,0000,현대백조,2024-03-12,105800,78.39,0.0,4.0,,,1997,아파트,중개거래,서울 송파구
2024,11530,구로구,10200,구로동,1,대지,0104,0006,그린플러스 구로 해담채2,2024-03-12,10600,17.19,24.05,3.0,,,2013,오피스텔,중개거래,서울 구로구
2024,11680,강남구,11000,압구정동,1,대지,0446,0000,현대빌라트,2024-03-12,660000,181.81,0.0,2.0,,,1996,아파트,중개거래,서울 강남구
2024,11500,강서구,10400,가양동,1,대지,1500,0000,강서한강자이,2024-03-12,113000,85.0,0.0,7.0,,,2013,아파트,중개거래,서울 강서구
2024,11530,구로구,10200,구로동,1,대지,0685,0070,현대연예인,2024-03-12,64800,84.91,0.0,9.0,,,1989,아파트,중개거래,서울 구로구
2024,11470,양천구,10200,목동,1,대지,0902,0000,목동신시가지2,2024-03-12,152500,65.25,0.0,5.0,,,1986,아파트,중개거래,서울 양천구
2024,11230,동대문구,10200,용두동,,,,,,2024-03-12,46000,30.72,38.7,0.0,,,1985,단독다가구,중개거래,서울 동대문구
2024,11110,종로구,17700,평동,1,대지,0233,0000,경희궁자이(3단지),2024-03-12,146000,59.75,0.0,2.0,,,2017,아파트,중개거래,서울 종로구
2024,11590,동작구,10700,사당동,,,,,,2024-03-12,176896,245.86,145.0,0.0,,,1993,단독다가구,직거래,
2024,11440,마포구,10800,대흥동,1,대지,0660,0000,마포태영,2024-03-12,114000,59.4,0.0,21.0,,,1999,아파트,중개거래,서울 마포구
2024,11320,도봉구,10600,방학동,,,,,,2024-03-12,101000,417.38,174.0,0.0,,,1993,단독다가구,중개거래,서울 도봉구
2024,11350,노원구,10500,상계동,1,대지,0652,0000,상계주공11(고층),2024-03-12,58000,58.01,0.0,4.0,,,1988,아파트,중개거래,서울 노원구
2024,11170,용산구,10200,용산동2가,1,대지,0009,0007,희연,2024-03-12,50000,29.75,33.15,2.0,,,2018,연립다세대,중개거래,서울 성북구
2024,11290,성북구,13600,하월곡동,1,대지,0225,0000,래미안월곡,2024-03-12,70000,59.75,0.0,19.0,,,2006,아파트,중개거래,서울 성북구
2024,11305,강북구,10300,수유동,1,대지,0461,0013,화계맨숀,2024-03-12,15000,58.51,0.0,4.0,,,1975,아파트,직거래,
2024,11680,강남구,10100,역삼동,1,대지,0735,0017,역삼 푸르지오 시티,2024-03-12,26800,23.9,23.9,13.0,,,2016,오피스텔,중개거래,서울 강남구
2024,11470,양천구,10200,목동,1,대지,0961,0000,하이페리온2,2024-03-12,247000,119.52,0.0,12.0,,,2006,아파트,중개거래,서울 양천구
2024,11740,강동구,10300,상일동,1,대지,0274,0005,상일프라임,2024-03-12,34050,28.59,21.13,5.0,,,2023,연립다세대,직거래,
2024,11260,중랑구,10100,면목동,,,,,,2024-03-12,63000,199.56,120.0,0.0,,,1992,단독다가구,중개거래,서울 중랑구
2024,11545,금천구,10300,시흥동,1,대지,0819,0016,벨로체,2024-03-12,20700,29.21,17.13,2.0,,,2014,연립다세대,중개거래,서울 금천구
2024,11260,중랑구,10200,상봉동,1,대지,0081,0005,한일써너스빌,2024-03-12,63000,61.47,0.0,8.0,,,2003,아파트,중개거래,서울 중랑구
2024,11305,강북구,10300,수유동,1,대지,0530,0050,진주(A),2024-03-12,12700,26.02,25.63,3.0,,,1990,연립다세대,중개거래,서울 강북구
2024,11710,송파구,10800,문정동,1,대지,0008,0014,환주빌라트(8-14),2024-03-12,41500,65.17,39.86,2.0,,,2007,연립다세대,중개거래,서울 송파구
2024,11560,영등포구,13000,양평동6가,1,대지,0007,0001,더하우스Ⅱ,2024-03-12,10500,14.79,8.7,3.0,,20240316,2011,연립다세대,중개거래,서울 영등포구
2024,11305,강북구,10200,번동,,,,,,2024-03-12,60000,177.8,119.7,0.0,,,1994,단독다가구,직거래,
2024,11740,강동구,10300,상일동,1,대지,0274,0005,상일프라임,2024-03-12,35700,29.95,22.13,3.0,,,2023,연립다세대,직거래,
2024,11200,성동구,11500,성수동2가,1,대지,0834,0000,현대I-PARK,2024-03-12,142000,84.98,0.0,4.0,,,2003,아파트,중개거래,서울 성동구
2024,11170,용산구,13300,서빙고동,1,대지,0241,0021,신동아,2024-03-12,400000,210.25,0.0,10.0,,,1984,아파트,중개거래,서울 용산구
2024,11680,강남구,10100,역삼동,,,,,,2024-03-12,626000,627.91,230.0,0.0,,,1996,단독다가구,중개거래,서울 강남구
2024,11620,관악구,10100,봉천동,1,대지,1706,0000,봉천우성,2024-03-12,91000,114.78,0.0,19.0,,,2000,아파트,중개거래,서울 동작구
2024,11710,송파구,10700,가락동,1,대지,0913,0000,헬리오시티,2024-03-12,252000,110.66,0.0,26.0,,,2018,아파트,중개거래,서울 송파구
2024,11545,금천구,10300,시흥동,1,대지,0827,0058,금강펠리스201동202동,2024-03-12,24500,29.98,21.49,4.0,,,2020,연립다세대,직거래,
2024,11380,은평구,10700,응암동,1,대지,0111,0048,프라임팰리스,2024-03-12,44500,71.16,0.0,3.0,,,2003,아파트,중개거래,서울 은평구
2024,11710,송파구,10200,신천동,1,대지,0017,0000,파크리오,2024-03-12,106000,59.95,0.0,24.0,,,2008,아파트,직거래,
2024,11740,강동구,10800,성내동,1,대지,0597,0000,한솔애리즈2차,2024-03-12,76000,82.22,0.0,3.0,,,2003,아파트,중개거래,서울 강동구
2024,11740,강동구,10300,상일동,1,대지,0274,0005,상일프라임,2024-03-12,35700,29.95,22.13,4.0,,,2023,연립다세대,직거래,
2024,11545,금천구,10200,독산동,1,대지,0920,0006,프라우드22,2024-03-12,21000,23.84,15.35,5.0,,,2022,연립다세대,직거래,
2024,11215,광진구,10500,자양동,1,대지,0646,0012,마이빌6-BEST,2024-03-12,40000,41.76,23.48,4.0,,,2003,연립다세대,중개거래,서울 광진구
2024,11560,영등포구,13300,대림동,1,대지,0785,0001,현대1,2024-03-12,68000,66.66,0.0,12.0,,,1992,아파트,중개거래,서울 영등포구
2024,11740,강동구,10200,고덕동,3,블럭,0001,0000,고덕강일 제일풍경채,2024-03-12,89200,84.1,0.0,11.0,분양권,,0,아파트,직거래,
2024,11410,서대문구,11800,홍은동,1,대지,0453,0002,풍림2,2024-03-12,55000,58.5,0.0,11.0,,,1990,아파트,중개거래,서울 서대문구
2024,11740,강동구,10300,상일동,1,대지,0274,0005,상일프라임,2024-03-12,27800,22.93,17.06,6.0,,,2023,연립다세대,직거래,
2024,11740,강동구,10800,성내동,1,대지,0458,0001,한강파크빌,2024-03-12,38900,38.25,26.29,4.0,,,2018,연립다세대,중개거래,서울 강동구
2024,11440,마포구,12300,망원동,1,대지,0497,0000,대림2,2024-03-12,76700,59.99,0.0,2.0,,,2002,아파트,중개거래,서울 마포구
2024,11530,구로구,10700,개봉동,1,대지,0493,0000,한양아이클래스구로,2024-03-12,37000,47.74,0.0,15.0,,,2018,아파트,중개거래,서울 구로구
2024,11560,영등포구,11400,당산동4가,1,대지,0030,0001,당산현대5차,2024-03-12,104000,59.75,0.0,25.0,,,2000,아파트,중개거래,서울 영등포구
2024,11200,성동구,11800,송정동,,,,,,2024-03-12,240000,192.45,106.0,0.0,,,1990,단독다가구,중개거래,서울 성동구
2024,11680,강남구,10600,대치동,1,대지,0506,0000,선경1차(1동-7동),2024-03-12,293500,84.35,0.0,13.0,,,1983,아파트,중개거래,서울 강남구
2024,11620,관악구,10200,신림동,,,,,,2024-03-12,238447,345.51,251.9,0.0,,,1993,단독다가구,직거래,
2024,11290,성북구,13500,종암동,1,대지,0133,0000,래미안세레니티,2024-03-12,67000,59.97,0.0,1.0,,,2009,아파트,중개거래,서울 성북구
2024,11320,도봉구,10500,쌍문동,1,대지,0158,0000,한양7,2024-03-12,51500,84.86,0.0,13.0,,,1993,아파트,중개거래,서울 도봉구
2024,11305,강북구,10100,미아동,1,대지,1353,0000,에스케이북한산시티,2024-03-12,56800,59.98,0.0,17.0,,,2004,아파트,중개거래,서울 강북구
2024,11320,도봉구,10500,쌍문동,1,대지,0158,0000,한양7,2024-03-12,52500,84.86,0.0,15.0,,,1993,아파트,중개거래,서울 도봉구
2024,11200,성동구,10100,상왕십리동,1,대지,0811,0000,텐즈힐(2단지),2024-03-12,145500,84.9,0.0,21.0,,,2014,아파트,중개거래,서울 성동구
2024,11305,강북구,10100,미아동,,,,,,2024-03-12,50000,151.36,99.0,0.0,,,1989,단독다가구,중개거래,서울 강북구
2024,11350,노원구,10300,공릉동,1,대지,0380,0001,대동아파트2,2024-03-12,59900,84.81,0.0,3.0,,,1999,아파트,중개거래,서울 노원구
2024,11230,동대문구,10900,휘경동,1,대지,0375,0000,휘경해모로프레스티지,2024-03-12,83000,59.77,0.0,16.0,,,2021,아파트,중개거래,서울 은평구
2024,11740,강동구,10300,상일동,1,대지,0274,0005,상일프라임,2024-03-12,35850,30.1,22.25,3.0,,,2023,연립다세대,직거래,
2024,11260,중랑구,10300,중화동,,,,,,2024-03-12,36000,50.58,101.8,0.0,,,1971,단독다가구,중개거래,서울 중랑구
2024,11260,중랑구,10100,면목동,1,대지,1545,0000,사가정센트럴아이파크,2024-03-12,113000,84.87,0.0,24.0,,,2020,아파트,중개거래,서울 중랑구
2024,11350,노원구,10200,월계동,1,대지,0376,0062,하버드빌리지,2024-03-12,11000,13.23,8.26,2.0,,,2011,연립다세대,중개거래,서울 중랑구
2024,11140,중구,16200,신당동,1,대지,0844,0000,남산타운,2024-03-12,129000,114.88,0.0,2.0,,,2002,아파트,중개거래,서울 중구
2024,11290,성북구,13200,보문동3가,1,대지,0002,0000,현대I-PARK,2024-03-12,73000,59.49,0.0,9.0,,,2003,아파트,중개거래,서울 성북구
2024,11440,마포구,11000,노고산동,1,대지,0020,0070,앰버하우스5차,2024-03-12,41000,17.94,13.22,4.0,,,2020,연립다세대,중개거래,서울 마포구
2024,11305,강북구,10200,번동,,,,,,2024-03-12,60500,199.85,105.1,0.0,,,1994,단독다가구,중개거래,서울 강북구
2024,11545,금천구,10200,독산동,1,대지,1156,0000,금천 롯데캐슬 골드파크 4차,2024-03-12,18000,26.14,41.3,30.0,,,2019,오피스텔,중개거래,서울 금천구
2024,11500,강서구,10300,화곡동,1,대지,1130,0011,럭키빌라에이동,2024-03-12,20000,62.1,69.07,1.0,,,1983,연립다세대,직거래,
2024,11350,노원구,10300,공릉동,1,대지,0743,0000,공릉동한보에센시티아파트,2024-03-12,65000,84.93,0.0,5.0,,,2000,아파트,중개거래,서울 노원구
2024,11305,강북구,10100,미아동,1,대지,1354,0000,벽산라이브파크,2024-03-12,52700,59.67,0.0,9.0,,,2004,아파트,중개거래,서울 강북구
2024,11470,양천구,10300,신월동,1,대지,1081,0000,에코빌리지,2024-03-12,25800,28.57,18.62,2.0,,,2022,연립다세대,중개거래,서울 양천구
2024,11500,강서구,10300,화곡동,1,대지,1151,0000,우장산한화꿈에그린,2024-03-12,76000,102.11,0.0,12.0,,,2004,아파트,중개거래,서울 강서구
2024,11230,동대문구,10400,전농동,1,대지,0690,0000,래미안크레시티,2024-03-12,100200,59.99,0.0,12.0,,,2014,아파트,중개거래,서울 동대문구
2024,11740,강동구,10300,상일동,1,대지,0274,0005,상일프라임,2024-03-12,28550,23.62,17.46,5.0,,,2023,연립다세대,직거래,
2024,11200,성동구,10900,금호동1가,1,대지,0057,0000,(57-0),2024-03-12,28700,38.96,16.5,1.0,,,1993,연립다세대,중개거래,서울 성동구
2024,11710,송파구,11300,거여동,1,대지,0290,0000,거여1단지,2024-03-12,75500,49.8,0.0,5.0,,,1997,아파트,중개거래,서울 송파구
2024,11680,강남구,11100,세곡동,1,대지,0533,0000,세곡푸르지오,2024-03-12,147500,84.83,0.0,4.0,,,2012,아파트,중개거래,서울 강남구
2024,11710,송파구,10600,삼전동,1,대지,0030,0006,진성빌라,2024-03-12,34200,65.32,30.8,3.0,,,1992,연립다세대,중개거래,서울 송파구
2024,11350,노원구,10300,공릉동,1,대지,0749,0000,공릉2신도브래뉴아파트,2024-03-12,60000,72.73,0.0,17.0,,20240315,2002,아파트,중개거래,서울 노원구
2024,11260,중랑구,10200,상봉동,1,대지,0497,0000,태영데시앙1,2024-03-12,67800,59.68,0.0,14.0,,,2003,아파트,중개거래,서울 중랑구
2024,11530,구로구,10600,고척동,1,대지,0326,0000,청구,2024-03-12,46000,59.94,0.0,1.0,,,1999,아파트,중개거래,서울 구로구
2024,11350,노원구,10300,공릉동,1,대지,0749,0000,공릉2신도브래뉴아파트,2024-03-12,60000,72.73,0.0,17.0,,,2002,아파트,중개거래,서울 노원구
2024,11290,성북구,13300,정릉동,1,대지,0402,0120,영풍하이츠,2024-03-12,21700,46.35,27.84,2.0,,,2002,연립다세대,직거래,
2024,11410,서대문구,11900,북가좌동,1,대지,0330,0007,센텀시티(330-7),2024-03-12,32000,54.15,30.28,2.0,,,2011,연립다세대,중개거래,서울 서대문구
2024,11440,마포구,12700,상암동,1,대지,1734,0000,상암 한화 오벨리스크,2024-03-12,10500,19.93,25.83,2.0,,20240326,2013,오피스텔,중개거래,서울 마포구
2024,11680,강남구,11400,일원동,1,대지,0741,0000,래미안개포루체하임,2024-03-12,309500,121.71,0.0,13.0,,20240404,2018,아파트,중개거래,서울 강남구
2024,11200,성동구,10200,하왕십리동,1,대지,1070,0000,센트라스,2024-03-12,170000,84.98,0.0,18.0,,,2016,아파트,중개거래,서울 성동구
2024,11590,동작구,10100,노량진동,1,대지,0325,0000,신동아리버파크,2024-03-12,84900,59.67,0.0,18.0,,,2001,아파트,중개거래,서울 동작구
2024,11530,구로구,10700,개봉동,1,대지,0357,0039,명문쁘띠하우스(357-39),2024-03-12,26000,50.49,28.47,5.0,,,2011,연립다세대,중개거래,서울 구로구
2024,11305,강북구,10300,수유동,1,대지,0282,0006,삼호맨션,2024-03-12,16000,42.54,27.43,1.0,,,1994,연립다세대,중개거래,서울 강북구
2024,11740,강동구,10300,상일동,1,대지,0274,0005,상일프라임,2024-03-12,28550,23.62,17.46,4.0,,,2023,연립다세대,직거래,
2024,11545,금천구,10200,독산동,1,대지,0297,0019,영풍타운,2024-03-12,23000,29.28,13.36,5.0,,,2017,연립다세대,중개거래,서울 금천구
